r,h,"FC1,2","FC2,1","FC2,2",FCsum,,,,,
4.9,2,8.21405,-10.88256,34.31126,12.51167,,,,,
4.9,2.05,8.43933,-11.21181,35.28168,12.85825,,,,,
4.9,2.1,8.68194,-11.54106,36.30409,13.22217,,,,,
4.9,2.15,8.90722,-11.85298,37.32649,13.58608,,,,,
4.9,2.2,9.14983,-12.18223,38.3489,13.94999,,,,,
4.9,2.25,9.39244,-12.51148,39.35398,14.33123,,,,,
4.9,2.3,9.63505,-12.84073,40.41104,14.69515,,,,,
4.9,2.35,9.87766,-13.16998,41.45078,15.07639,,,,,
4.9,2.4,10.12026,-13.49923,42.49051,15.45763,,,,,
4.9,2.45,10.36287,-13.82848,43.54758,15.83887,,,,,
4.9,2.5,10.60548,-14.19239,44.62197,16.20279,,,,,
4.9,2.55,10.86542,-14.55629,45.69636,16.58403,,,,,
4.9,2.6,11.12536,-14.90287,46.82274,16.9826,,,,,
4.9,2.65,11.36797,-15.26678,47.89714,17.36384,,,,,
4.9,2.7,11.62791,-15.5787,49.00619,17.77974,,,,,
4.9,2.75,11.88785,-15.95994,50.11524,18.16099,,,,,
4.9,2.8,12.14778,-16.34117,51.22429,18.54223,,,,,
4.9,2.85,12.40772,-16.70508,52.368,18.95813,,,,,
4.9,2.9,12.66766,-17.06899,53.49438,19.3567,,,,,
4.9,2.95,12.9276,-17.41556,54.60343,19.75527,,,,,
4.9,3,13.18754,-17.7968,55.78179,20.17117,,,,,
4.9,3.05,13.44748,-18.17804,56.94283,20.56974,,,,,
4.9,3.1,13.72474,-18.54194,58.08654,20.98564,,,,,
4.9,3.15,14.00201,-18.97517,59.29957,21.40154,,,,,
4.9,3.2,14.26195,-19.26976,60.42594,21.81745,,,,,
4.9,3.25,14.53922,-19.68565,61.63897,22.23335,,,,,
4.9,3.3,14.81648,-20.08422,62.86932,22.64925,,,,,
4.9,3.35,15.07642,-20.48278,64.06502,23.08248,,,,,
4.9,3.4,15.37102,-20.86402,65.26071,23.49838,,,,,
4.9,3.45,15.64829,-21.27991,66.5084,23.93161,,,,,
4.9,3.5,15.94288,-21.66115,67.72142,24.38217,,,,,
4.9,3.55,16.22015,-22.09437,68.98643,24.78074,,,,,
4.9,3.6,16.49742,-22.49294,70.23411,25.2313,,,,,
4.9,3.65,16.75736,-22.90883,71.49912,25.66453,,,,,
4.9,3.7,17.05195,-23.3074,72.74681,26.11509,,,,,
4.9,3.75,17.34655,-23.68863,73.99449,26.56565,,,,,
4.9,3.8,17.64115,-24.12186,75.27683,26.99888,,,,,
4.9,3.85,17.93574,-24.55508,76.5765,27.44944,,,,,
4.9,3.9,18.24767,-24.97097,77.87617,27.91732,,,,,
4.9,3.95,18.54227,-25.42153,79.21049,28.36788,,,,,
4.9,4,18.83686,-25.83742,80.52749,28.83577,,,,,
4.9,4.05,19.11413,-26.27064,81.82716,29.28633,,,,,
4.9,4.1,19.44339,-26.7212,83.2308,29.75422,,,,,
4.9,4.15,19.73798,-27.15442,84.53047,30.20478,,,,,
4.9,4.2,20.04991,-27.6223,85.93412,30.69,,,,,
4.9,4.25,20.32718,-28.09018,87.32043,31.14056,,,,,
4.9,4.3,20.65643,-28.48874,88.63743,31.62577,,,,,
4.9,4.35,20.95103,-28.99128,90.09306,32.09366,,,,,
4.9,4.4,21.28028,-29.42451,91.46204,32.59621,,,,,
4.9,4.45,21.55755,-29.94437,92.96966,33.08143,,,,,
4.9,4.5,21.88681,-30.3776,94.33864,33.56665,,,,,
4.9,4.55,22.21606,-30.84548,95.8116,34.08652,,,,,
4.9,4.6,22.54532,-31.33069,97.23257,34.55441,,,,,
4.9,4.65,22.87457,-31.79857,98.6882,35.05696,,,,,
4.9,4.7,23.1865,-32.30111,100.1265,35.54217,,,,,
4.9,4.75,23.53308,-32.80365,101.70343,36.06205,,,,,
4.9,4.8,23.81035,-33.35817,103.26304,36.5646,,,,,
4.9,4.85,24.17426,-33.84338,104.71867,37.08447,,,,,
4.9,4.9,24.52085,-34.34592,106.33025,37.62168,,,,,
4.9,4.95,24.8501,-34.83113,107.82054,38.15889,,,,,
4.9,5,25.21402,-35.351,109.4148,38.69609,,,,,
5,1.5,6.18653,-8.14459,25.75078,9.4444,,,,,
5,1.55,6.42914,-8.43918,26.68654,9.79099,,,,,
5,1.6,6.63709,-8.7511,27.65696,10.13757,,,,,
5,1.65,6.8797,-9.06303,28.62738,10.48415,,,,,
5,1.7,7.12231,-9.37495,29.61512,10.84807,,,,,
5,1.75,7.34759,-9.7042,30.60287,11.19465,,,,,
5,1.8,7.5902,-9.99879,31.59062,11.55856,,,,,
5,1.85,7.81548,-10.31071,32.57837,11.92248,,,,,
5,1.9,8.05809,-10.65729,33.60078,12.28639,,,,,
5,1.95,8.3007,-10.96921,34.62318,12.6503,,,,,
5,2,8.54331,-11.28113,35.61093,13.01422,,,,,
5,2.05,8.78591,-11.64503,36.68532,13.39546,,,,,
5,2.1,9.02852,-11.95695,37.70773,13.75937,,,,,
5,2.15,9.27113,-12.30353,38.74747,14.14061,,,,,
5,2.2,9.51374,-12.65011,39.82186,14.52185,,,,,
5,2.25,9.77368,-12.97936,40.87892,14.9031,,,,,
5,2.3,10.01629,-13.32594,41.95332,15.28434,,,,,
5,2.35,10.27623,-13.65519,43.02771,15.68291,,,,,
5,2.4,10.53617,-14.03643,44.15409,16.06415,,,,,
5,2.45,10.77878,-14.383,45.24581,16.46272,,,,,
5,2.5,11.03871,-14.72958,46.35486,16.8613,,,,,
5,2.55,11.29865,-15.09349,47.48124,17.25987,,,,,
5,2.6,11.57592,-15.47473,48.62495,17.67577,,,,,
5,2.65,11.83586,-15.8213,49.71667,18.07434,,,,,
5,2.7,12.0958,-16.18521,50.91237,18.49024,,,,,
5,2.75,12.35573,-16.58378,52.03875,18.87148,,,,,
5,2.8,12.633,-16.94768,53.19979,19.28738,,,,,
5,2.85,12.87561,-17.32892,54.37815,19.70328,,,,,
5,2.9,13.17021,-17.71016,55.55652,20.13651,,,,,
5,2.95,13.44748,-18.05673,56.71756,20.55241,,,,,
5,3,13.72474,-18.48996,57.93058,20.96831,,,,,
5,3.05,14.00201,-18.85387,59.10895,21.40154,,,,,
5,3.1,14.27928,-19.2351,60.3393,21.83477,,,,,
5,3.15,14.53922,-19.61634,61.535,22.268,,,,,
5,3.2,14.85114,-20.04956,62.80001,22.6839,,,,,
5,3.25,15.12841,-20.44813,63.9957,23.13446,,,,,
5,3.3,15.40568,-20.84669,65.24338,23.55036,,,,,
5,3.35,15.70027,-21.26259,66.54305,24.00092,,,,,
5,3.4,15.99487,-21.67848,67.80806,24.45148,,,,,
5,3.45,16.28947,-22.12903,69.10773,24.90204,,,,,
5,3.5,16.56673,-22.45828,70.30343,25.3526,,,,,
5,3.55,16.844,-22.90883,71.63776,25.78583,,,,,
5,3.6,17.17326,-23.34206,72.9201,26.23639,,,,,
5,3.65,17.45053,-23.75795,74.23709,26.68695,,,,,
5,3.7,17.76245,-24.19117,75.51943,27.17217,,,,,
5,3.75,18.02239,-24.6244,76.88842,27.6054,,,,,
5,3.8,18.36897,-25.04029,78.17076,28.09061,,,,,
5,3.85,18.64624,-25.50817,79.5744,28.54117,,,,,
5,3.9,19.01015,-25.94139,80.92606,29.02639,,,,,
5,3.95,19.25276,-26.35729,82.26038,29.51161,,,,,
5,4,19.59935,-26.82517,83.6467,29.9795,,,,,
5,4.05,19.89395,-27.27572,85.03301,30.44739,,,,,
5,4.1,20.20587,-27.72627,86.41933,30.94993,,,,,
5,4.15,20.5178,-28.19415,87.80564,31.41782,,,,,
5,4.2,20.86438,-28.67936,89.2786,31.92037,,,,,
5,4.25,21.15898,-29.14724,90.68224,32.38826,,,,,
5,4.3,21.4709,-29.5978,92.13787,32.90813,,,,,
5,4.35,21.78283,-30.06568,93.5935,33.39335,,,,,
5,4.4,22.11209,-30.58554,95.04913,33.8959,,,,,
5,4.45,22.44134,-31.07075,96.57407,34.39845,,,,,
5,4.5,22.80525,-31.50398,97.99504,34.93565,,,,,
5,4.55,23.11718,-32.04117,99.57198,35.4382,,,,,
5,4.6,23.44644,-32.50905,101.01028,35.94074,,,,,
5,4.65,23.77569,-33.04625,102.58721,36.46062,,,,,
5,4.7,24.1396,-33.53146,104.06017,36.9805,,,,,
5,4.75,24.48619,-34.05133,105.67176,37.5177,,,,,
5,4.8,24.78079,-34.60585,107.33533,38.07224,,,,,
5,4.85,25.16203,-35.09106,108.80829,38.59211,,,,,
5,4.9,25.50861,-35.61093,110.35056,39.14665,,,,,
5,4.95,25.8552,-36.16546,112.01414,39.70118,,,,,
5,5,26.21911,-36.75464,113.76436,40.23839,,,,,
